Original_Order,Eastings,Northings2
72610,526758,405696
72760,526356,405701
49707,531423,405704
49922,531423,405704
72570,525873,405704
49877,530645,405706
49878,530645,405706
72598,526475,405706
50067,531192,405707
50125,531192,405707
72677,525925,405710
49946,530585,405718
49759,531462,405720
72696,526345,405721
72812,526345,405721
49823,530659,405724
72571,526256,405727
72574,526256,405727
72607,526256,405727
49812,531142,405730
72664,526169,405734
72861,525796,405736
50008,531482,405739
72499,497837,405747
72111,490817,405748
72561,525775,405754
72764,526328,405755
72597,526323,405760
5575,483496,405769
72494,494379,405769
72495,494379,405769
72497,494379,405769
5500,482956,405775
49901,531340,405779
72519,526217,405779
72563,526217,405779
72564,526217,405779
72600,526217,405779
72714,527005,405782
50027,530973,405784
72506,526228,405785
5533,483449,405790
50146,528170,405797
5559,482995,405800
5600,482995,405800
5614,482995,405800
49810,531088,405802
49944,531088,405802
49948,531088,405802
49971,531088,405802
49845,531494,405803
49947,531494,405803
72558,527127,405807
72651,526455,405812
72508,526393,405817
72813,526393,405817
49742,533175,405820
5523,483311,405831
72605,526216,405833
72702,526216,405833
72712,526216,405833
72800,526216,405833
72801,526216,405833
72803,526216,405833
72869,526216,405833
72870,526216,405833
72686,526381,405835
72816,526391,405841
72745,526266,405843
72750,526266,405843
72763,526266,405843
103108,520781,405846
49873,530754,405852
5515,482781,405853
72504,525698,405857
72631,525698,405857
72643,526245,405857
5513,483234,405859
5588,482862,405859
72509,525938,405859
5637,483209,405862
5547,483294,405863
102875,520781,405865
72746,525809,405869
72691,526403,405872
72694,526403,405872
49681,530256,405874
49942,530256,405874
49943,530256,405874
102865,524408,405874
72766,526457,405882
103151,520695,405884
5545,482821,405885
103150,524132,405885
72721,526126,405889
49780,529594,405890
49840,529594,405890
50020,529594,405890
50149,529594,405890
72511,526391,405894
72542,526416,405896
72036,496329,405897
72645,525711,405901
72531,525724,405903
49674,530665,405904
49977,530785,405904
49978,530785,405904
49979,530785,405904
49980,530785,405904
72463,496574,405907
72808,526860,405909
72593,526409,405914
72679,526409,405914
50089,533115,405917
50090,533115,405917
50091,533115,405917
50092,533115,405917
72724,525950,405917
72802,525950,405917
49675,531627,405919
72837,526333,405920
72853,526333,405920
50132,527765,405926
72567,525954,405927
72635,525954,405927
72731,525954,405927
72805,525954,405927
72806,525954,405927
72851,525954,405927
44256,532872,405929
44586,532872,405929
72525,526297,405930
72814,525616,405932
5633,483119,405934
49746,533264,405939
72786,526943,405940
79302,525753,405940
50110,532027,405941
49803,533247,405945
49811,533247,405945
72658,526298,405947
72758,526337,405948
72650,526333,405953
72871,526962,405954
5535,483168,405962
72733,526209,405962
72749,526209,405962
72785,526209,405962
49950,533116,405968
50036,533116,405969
72588,526166,405969
72617,526166,405969
72769,526378,405973
72552,526171,405974
72555,526171,405974
72025,489397,405979
72394,489397,405979
49688,531204,405991
49693,531204,405991
49710,531204,405991
49765,531204,405991
72191,483800,406000
49700,531944,406002
72515,526369,406002
72669,525983,406002
72680,525983,406002
50062,530865,406006
72834,526247,406006
72706,526270,406013
72568,526966,406019
49894,528809,406021
49895,528809,406021
50021,529608,406022
72534,527013,406024
49708,531202,406028
49709,531202,406028
49776,531202,406028
49822,531202,406028
50112,531202,406028
50122,531202,406028
50133,531202,406028
4712,475510,406030
72783,527113,406032
72797,526532,406032
49886,530859,406037
4612,478520,406041
4792,478520,406041
49993,531481,406042
49994,531481,406042
49686,532114,406049
72661,526657,406050
72662,526657,406050
72663,526657,406050
50003,531883,406071
4893,478280,406076
44146,532934,406076
44147,532934,406076
44167,532934,406076
44219,532934,406076
44222,532934,406076
44239,532934,406076
44249,532934,406076
44253,532934,406076
44260,532934,406076
44267,532934,406076
44274,532934,406076
44283,532934,406076
44316,532934,406076
44317,532934,406076
44333,532934,406076
44336,532934,406076
44337,532934,406076
44338,532934,406076
44348,532934,406076
44362,532934,406076
44369,532934,406076
44404,532934,406076
44405,532934,406076
44406,532934,406076
44445,532934,406076
44474,532934,406076
44475,532934,406076
44481,532934,406076
44496,532934,406076
44518,532934,406076
44519,532934,406076
44520,532934,406076
44530,532934,406076
44539,532934,406076
44543,532934,406076
44544,532934,406076
44548,532934,406076
44549,532934,406076
44563,532934,406076
44565,532934,406076
44582,532934,406076
44589,532934,406076
44612,532934,406076
44613,532934,406076
44617,532934,406076
44315,532931,406077
49805,530871,406077
49816,530871,406077
49843,530871,406077
50103,530871,406077
44603,532899,406079
44588,532511,406080
102858,524440,406081
102909,524440,406081
102942,524440,406081
103048,524440,406081
103110,524440,406081
103111,524440,406081
103112,524440,406081
103142,524440,406081
103288,524440,406081
4732,478223,406088
49703,531385,406098
102834,524422,406103
102839,524422,406103
102854,524422,406103
102871,524421,406103
102877,524421,406103
102889,524421,406103
102898,524421,406103
102899,524421,406103
102907,524421,406103
102910,524421,406103
102928,524421,406103
102929,524421,406103
102930,524421,406103
102931,524421,406103
102941,524421,406103
102956,524421,406103
102975,524421,406103
102983,524421,406103
102984,524421,406103
102985,524421,406103
102987,524421,406103
102988,524421,406103
102989,524421,406103
102990,524421,406103
102991,524421,406103
102992,524421,406103
102995,524421,406103
102996,524421,406103
103000,524421,406103
103012,524421,406103
103019,524421,406103
103033,524421,406103
103037,524421,406103
103039,524421,406103
103061,524421,406103
103099,524421,406103
103120,524421,406103
103124,524421,406103
103147,524421,406103
102802,524423,406104
102827,524423,406104
102833,524423,406104
102835,524423,406104
102837,524423,406104
102850,524423,406104
102857,524423,406104
102859,524423,406104
102863,524423,406104
102864,524423,406104
102950,524423,406104
102961,524423,406104
102980,524423,406104
103025,524423,406104
103030,524423,406104
103059,524423,406104
103060,524422,406104
103064,524422,406104
103076,524422,406104
103078,524422,406104
103080,524422,406104
103082,524422,406104
103086,524422,406104
103088,524423,406104
103089,524422,406104
103090,524422,406104
103091,524422,406104
103094,524422,406104
103097,524423,406104
103100,524422,406104
103104,524422,406104
103105,524422,406104
103109,524422,406104
103114,524422,406104
103115,524422,406104
103116,524423,406104
103133,524423,406104
103137,524422,406104
103139,524422,406104
103140,524422,406104
103141,524422,406104
103145,524422,406104
103146,524422,406104
72536,526376,406105
72779,526376,406105
72796,526376,406105
72606,526704,406114
72807,526704,406114
72624,526319,406116
72850,526476,406116
44340,530413,406129
49694,530118,406132
72823,526493,406134
49821,531597,406135
72729,525966,406136
49928,531181,406137
49857,531358,406143
72782,526623,406145
72846,525928,406145
49987,532075,406146
72507,526437,406146
72581,526437,406146
72799,526437,406146
49767,531476,406153
49991,531637,406153
72831,526727,406155
102884,520821,406159
102895,520892,406165
102896,520892,406165
44215,530631,406167
72081,494812,406168
72775,525929,406170
49790,532138,406174
72122,498876,406177
72123,498876,406177
72804,526144,406178
4577,478431,406180
12763,478182,406182
5569,483591,406187
102893,520931,406191
49685,531987,406196
44268,532200,406200
50148,532100,406200
72537,526488,406200
72544,526488,406200
72557,526488,406200
72579,526488,406200
72583,526488,406200
72602,526488,406200
72848,526488,406200
72824,525912,406202
49775,531472,406203
49897,531472,406203
44170,532781,406206
44171,532781,406206
44172,532781,406206
44213,532781,406206
44221,532781,406206
44224,532781,406206
44251,532781,406206
44255,532781,406206
44263,532781,406206
44271,532781,406206
44292,532781,406206
44303,532781,406206
44306,532781,406206
44307,532781,406206
44314,532781,406206
44320,532781,406206
44321,532781,406206
44326,532781,406206
44327,532781,406206
44328,532781,406206
44349,532781,406206
44351,532781,406206
44357,532781,406206
44359,532781,406206
44364,532781,406206
44370,532781,406206
44392,532781,406206
44423,532781,406206
44424,532781,406206
44425,532781,406206
44426,532781,406206
44427,532781,406206
44428,532781,406206
44429,532781,406206
44434,532781,406206
44435,532781,406206
44465,532781,406206
44466,532781,406206
44469,532781,406206
44470,532781,406206
44478,532781,406206
44482,532781,406206
44484,532781,406206
44492,532781,406206
44493,532781,406206
44494,532781,406206
44502,532781,406206
44503,532781,406206
44528,532781,406206
44529,532781,406206
44533,532781,406206
44535,532781,406206
44536,532781,406206
44537,532781,406206
44538,532781,406206
44540,532781,406206
44542,532781,406206
44556,532781,406206
44557,532781,406206
44609,532781,406206
44618,532781,406206
49870,531913,406206
72833,525925,406217
72788,525718,406220
72710,526629,406222
72644,526476,406223
72666,526476,406223
49973,531685,406226
44280,530742,406233
49797,532264,406245
49974,532264,406245
49975,532264,406245
49976,532264,406245
49732,532124,406246
49773,532124,406246
49957,532124,406246
72659,526485,406249
72707,526485,406249
72772,526485,406249
72825,526485,406249
72841,526485,406249
72866,526485,406249
17787,495657,406254
49679,532221,406254
49680,532221,406254
49682,532221,406254
49689,532221,406254
49730,532221,406254
49751,532221,406254
49753,532221,406254
49757,532221,406254
49829,532221,406254
49963,532221,406254
50022,532221,406254
50038,532221,406254
50039,532221,406254
44558,530213,406255
102814,520928,406257
49723,530084,406259
49760,530084,406259
49854,530084,406259
50045,530084,406259
50056,530084,406259
50101,530084,406259
50105,530084,406259
50108,530084,406259
50113,530084,406259
50114,530084,406259
72826,525979,406260
44477,532226,406261
72765,525816,406265
44523,530494,406266
50151,529173,406276
72271,499525,406279
4623,478438,406280
72771,525852,406280
72818,525852,406280
72222,499561,406282
72223,499561,406282
72854,525860,406283
72522,525864,406285
44510,531742,406289
44240,530775,406294
17784,496266,406295
49933,532117,406299
49934,532117,406299
44580,530611,406301
72518,526975,406306
4899,478472,406310
69837,526496,406312
49704,529877,406317
49731,529877,406317
49801,529877,406317
50032,529877,406317
50137,529877,406317
72873,526488,406324
102974,521515,406328
4845,478254,406330
72300,498332,406331
72592,526478,406333
72725,526478,406333
72770,526478,406333
72230,483816,406335
17783,495697,406336
44225,532150,406339
103127,521234,406339
103128,521234,406339
44161,532288,406343
44163,532288,406343
44325,532288,406343
44346,532288,406343
44375,532288,406343
44402,532288,406343
44619,532288,406343
44626,532288,406343
44627,532288,406343
44628,532288,406343
44629,532288,406343
72548,526506,406344
72549,526506,406344
72596,526506,406344
72627,526506,406344
72705,525752,406344
72708,526506,406344
72709,526506,406344
72726,526506,406344
72738,526506,406344
72756,526506,406344
72787,526506,406344
72815,526506,406344
102914,521118,406346
44265,530990,406347
44266,530990,406347
44524,530990,406347
72311,498344,406348
72532,526480,406348
72553,526480,406348
72642,526480,406348
72655,526480,406348
72656,526480,406348
72672,526480,406348
72811,526480,406348
72810,525604,406350
68877,526495,406353
68892,526495,406353
69143,526495,406353
69196,526495,406353
69322,526495,406353
69323,526495,406353
69361,526495,406353
69368,526495,406353
69464,526495,406353
69502,526495,406353
69503,526495,406353
69505,526495,406353
69569,526495,406353
69570,526495,406353
69579,526495,406353
70022,526495,406353
70109,526495,406353
72543,525725,406354
102959,521417,406354
44350,530186,406357
10616,487150,406358
72575,526737,406362
102945,521419,406363
72619,526574,406369
102852,521114,406369
72267,499740,406370
72330,499740,406370
10354,487742,406373
10445,487742,406373
44184,530178,406386
